FIPS,Total Population,California County,ZIP,Approximate Location,Longitude,Latitude,CES 4.0 Score
6037670326,3613,Los Angeles,90274,Palos Verdes Estates,-118.4049506,33.7882095,6.06
6037261102,3520,Los Angeles,90210,Los Angeles,-118.4248511,34.1131952,6.00
6037143902,2766,Los Angeles,91423,Los Angeles,-118.4214241,34.1358007,5.96
6037137504,2155,Los Angeles,91364,Los Angeles,-118.5720594,34.1480383,5.81
6037265420,1838,Los Angeles,90049,Los Angeles,-118.4594426,34.0704417,5.73
6037800325,3573,Los Angeles,91361,Westlake Village,-118.8174173,34.1447221,5.52
6037621001,4373,Los Angeles,90254,Hermosa Beach,-118.3938557,33.8698051,5.37
6037800506,3270,Los Angeles,90265,Unincorporated Los Angeles County area,-118.6049503,34.0516505,5.21
6037262601,3539,Los Angeles,90272,Los Angeles,-118.5555249,34.0737773,5.20
6037670405,2864,Los Angeles,90275,Rancho Palos Verdes,-118.3748916,33.7671014,5.12
6037670500,1513,Los Angeles,90274,Rolling Hills,-118.347163,33.7600134,4.91
6037670411,4356,Los Angeles,90275,Rancho Palos Verdes,-118.3780098,33.7857153,4.74
6037670201,3820,Los Angeles,90274,Rolling Hills Estates,-118.3386906,33.7797891,4.49
6037800330,882,Los Angeles,91301,Unincorporated Los Angeles County area,-118.738967,34.0874944,4.44
6037800408,7274,Los Angeles,90265,Malibu,-118.8054481,34.0235975,4.36
6037620301,4819,Los Angeles,90266,Manhattan Beach,-118.4050812,33.8984626,4.32
6037620303,4502,Los Angeles,90266,Manhattan Beach,-118.4018082,33.8915717,4.22
6037262706,3571,Los Angeles,90272,Los Angeles,-118.5245644,34.0350108,4.17
6037920032,3558,Los Angeles,91390,Unincorporated Los Angeles County area,-118.467462,34.4580131,3.99
6037620901,2785,Los Angeles,90266,Manhattan Beach,-118.4003277,33.8828078,3.98
6037920016,3563,Los Angeles,91390,Santa Clarita,-118.5206685,34.463885,3.88
6037670406,1759,Los Angeles,90274,Rolling Hills Estates,-118.3853116,33.763048,3.88
6037262604,5523,Los Angeles,90272,Los Angeles,-118.5485779,34.0511084,3.85
6037800326,4741,Los Angeles,91301,Unincorporated Los Angeles County area,-118.8124276,34.1237813,3.55
6037670702,5649,Los Angeles,90275,Rancho Palos Verdes,-118.3284429,33.7535997,3.53
6037620904,2897,Los Angeles,90266,Manhattan Beach,-118.410369,33.8807307,3.08
6037262802,3424,Los Angeles,90272,Los Angeles,-118.5024565,34.0458645,2.23
6037262400,3059,Los Angeles,90049,Los Angeles,-118.508627,34.0918093,2.16
6037115103,3381,Los Angeles,91330,Los Angeles,-118.5274632,34.2438266,NA
6037265301,11977,Los Angeles,90024,Los Angeles,-118.4454343,34.0710687,NA
6037320000,0,Los Angeles,91608,Unincorporated Los Angeles County area,-118.3509328,34.1387609,NA
6037401901,3945,Los Angeles,91711,Claremont,-117.708673,34.1007144,NA
6037402404,1862,Los Angeles,91768,Pomona,-117.8174587,34.0539197,NA
6037403200,399,Los Angeles,91768,Pomona,-117.812962,34.0382703,NA
6037504102,9,Los Angeles,90670,Santa Fe Springs,-118.0424162,33.9002766,NA
6037532400,45,Los Angeles,90058,Vernon,-118.2109137,34.0029371,NA
6037550000,1982,Los Angeles,90650,Norwalk,-118.0671761,33.9239459,NA
6037551600,31,Los Angeles,90242,Downey,-118.1619504,33.9255374,NA
6037574601,2276,Los Angeles,90840,Long Beach,-118.1148009,33.7837945,NA
6037574700,133,Los Angeles,90815,Long Beach,-118.118648,33.7784358,NA
6037575500,93,Los Angeles,90813,Long Beach,-118.2146254,33.7868656,NA
6037599100,483,Los Angeles,90704,Unincorporated Los Angeles County area,-118.4584354,32.8977598,NA
6037901003,4895,Los Angeles,93536,Lancaster,-118.2277779,34.6955698,NA
6037910811,179,Los Angeles,93510,Unincorporated Los Angeles County area,-118.1235974,34.4083832,NA
6037910812,363,Los Angeles,93550,Palmdale,-118.0967177,34.5024487,NA
6037920011,172,Los Angeles,91390,Unincorporated Los Angeles County area,-118.4200954,34.5455872,NA
6037920200,5393,Los Angeles,91384,Unincorporated Los Angeles County area,-118.5983695,34.465384,NA
6037930101,90,Los Angeles,91011,Unincorporated Los Angeles County area,-118.1390988,34.256481,NA
6037930200,461,Los Angeles,91342,Unincorporated Los Angeles County area,-118.2894308,34.3387926,NA
6037930301,796,Los Angeles,93563,Unincorporated Los Angeles County area,-117.8661408,34.2803329,NA
6037980001,0,Los Angeles,91505,Burbank,-118.3575364,34.1997155,NA
6037980002,0,Los Angeles,90745,Carson,-118.2386708,33.8104081,NA
6037980003,0,Los Angeles,93535,Unincorporated Los Angeles County area,-117.9667789,34.8098536,NA
6037980004,0,Los Angeles,93550,Palmdale,-118.0947612,34.619832,NA
6037980005,0,Los Angeles,90501,Torrance,-118.3273387,33.8534589,NA
6037980006,0,Los Angeles,90808,Long Beach,-118.0863795,33.814394,NA
6037980007,0,Los Angeles,90803,Long Beach,-118.1007408,33.7663042,NA
6037980008,68,Los Angeles,91406,Los Angeles,-118.4906762,34.2106318,NA
6037980009,5,Los Angeles,90027,Los Angeles,-118.3009695,34.1412655,NA
6037980013,0,Los Angeles,90245,El Segundo,-118.3871451,33.9164971,NA
6037980014,9,Los Angeles,90744,Los Angeles,-118.2384201,33.7824778,NA
6037980018,0,Los Angeles,90807,Long Beach,-118.1539086,33.8152519,NA
6037980019,138,Los Angeles,90272,Los Angeles,-118.5442322,34.0874598,NA
6037980020,0,Los Angeles,91352,Los Angeles,-118.303403,34.2266893,NA
6037980021,33,Los Angeles,91342,Los Angeles,-118.3812804,34.2700342,NA
6037980022,0,Los Angeles,91344,Los Angeles,-118.4803023,34.3029687,NA
6037980023,0,Los Angeles,91311,Los Angeles,-118.6324389,34.2367861,NA
6037980024,223,Los Angeles,91406,Los Angeles,-118.4883751,34.1803242,NA
6037980025,0,Los Angeles,90745,Carson,-118.240029,33.8433748,NA
6037980026,26,Los Angeles,91042,Los Angeles,-118.2633094,34.2734829,NA
6037980028,0,Los Angeles,90045,Los Angeles,-118.417488,33.942108,NA
6037980030,0,Los Angeles,90245,El Segundo,-118.4094782,33.9096235,NA
6037980031,1175,Los Angeles,90731,Los Angeles,-118.2627271,33.7338349,NA
6037980033,16,Los Angeles,90802,Long Beach,-118.2203101,33.7443155,NA
